_id,BUDGET_YEAR,BUDGET_MONTH_DESC,GROUP_NAME,DUTY_NAME,PRODUCT_NAME,TAX_NETTAX_AMT,UPDATE_DATE
33,2563,ตุลาคม,ภาษีรถยนต์,รถยนต์นั่ง,"รถยนต์นั่งที่มีความจุของกระบอกสูบไม่เกิน 3,000 ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 150 กรัม/กิโลเมตรแต่ไม่เกิน 200 กรัม/กิโลเมตร",           2409864681.8400,2569-08-01
34,2563,ตุลาคม,ภาษีรถยนต์,รถยนต์นั่ง,"รถยนต์นั่งที่มีความจุของกระบอกสูบไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 200 กรัม/กิโลเมตร",            170917431.0000,2569-08-01
35,2563,ตุลาคม,ภาษีรถยนต์,รถยนต์นั่ง,"รถยนต์นั่งที่มีความจุของกระบอกสูบไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 150 กรัม/กิโลเมตร",            825483115.4900,2569-08-01
36,2563,ตุลาคม,ภาษีรถยนต์,รถยนต์นั่ง,"รถยนต์นั่งประเภทประหยัดพลังงาน แบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle)  ที่มีความจุของกระบอกสูบ เกิน 3,000ลูกบาศก์เซนติเมตร",             16521120.0000,2569-08-01
37,2563,ตุลาคม,ภาษีรถยนต์,รถยนต์นั่ง,"รถยนต์นั่งประเภทประหยัดพลังงาน แบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle)  ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 100 กรัม/กิโลเมตร",            101210376.0200,2569-08-01
38,2563,ตุลาคม,ภาษีรถยนต์,รถยนต์นั่ง,"รถยนต์นั่งประเภทประหยัดพลังงาน แบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle) ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 100 กรัม/กิโลเมตรแต่ไม่เกิน 150 กรัม/กิโลเมตร",             71666053.0000,2569-08-01
39,2563,ตุลาคม,ภาษีรถยนต์,รถยนต์นั่ง,"รถยนต์นั่งประเภทใช้เชื้อเพลิงทดแทน ที่ใช้เชื้อเพลิงประเภทเอทานอล ไม่น้อยกว่าร้อยละ 85 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 150 กรัม/กิโลเมตร แต่ไม่เกิน 200 กรัม/กิโลเมตร",            420456832.4000,2569-08-01
40,2563,ตุลาคม,ภาษีรถยนต์,รถยนต์นั่ง,"รถยนต์นั่งประเภทใช้เชื้อเพลิงทดแทน ที่ใช้เชื้อเพลิงประเภทเอทานอล ไม่น้อยกว่าร้อยละ 85 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 150 กรัม/กิโลเมตร",           2515034361.4900,2569-08-01
41,2563,ตุลาคม,ภาษีรถยนต์,รถยนต์นั่ง,รถยนต์นั่งอื่นๆ นอกจาก (1) ถึง (5),              3117548.0000,2569-08-01
42,2563,ตุลาคม,ภาษีรถยนต์,รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน,รถยนต์โดยสาร,               754529.0000,2569-08-01
43,2563,ตุลาคม,ภาษีรถยนต์,รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน,"รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน ที่มีความจุของกระบอกสูบไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 150 กรัม/กิโลเมตร",            108981746.0000,2569-08-01
44,2563,ตุลาคม,ภาษีรถยนต์,รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน,รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน ประเภทประหยัดพลังงาน แบบพลังงานไฟฟ้า (Electric Powered Vehicle),              1632120.0000,2569-08-01
45,2563,ตุลาคม,ภาษีรถยนต์,รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน,"รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน ประเภทประหยัดพลังงานแบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle) ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 100 กรัม/กิโลเมตร",               529344.0000,2569-08-01
46,2563,ตุลาคม,ภาษีรถยนต์,รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน,"รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน ประเภทใช้เชื้อเพลิงทดแทน ที่ใช้เชื้อเพลิงประเภทเอทานอล ไม่น้อยกว่าร้อยละ 85 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 150 กรัม/กิโลเมตร",              8112149.5800,2569-08-01
47,2563,ตุลาคม,ภาษีรถยนต์,รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน,"รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน รถยนต์ประหยัดพลังงานมาตรฐานสากล เครื่องยนต์เบนซิน ที่มีความจุของกระบอกสูบไม่เกิน 1,300 ลูกบาศก์เซนติเมตร",              1930154.0000,2569-08-01
48,2563,พฤศจิกายน,ภาษีรถยนต์,"รถยนต์กระบะไม่เกิน 4,000 กก.",รถยนต์กระบะ (Double Cab) เครื่องยนต์ >3250 CC.,              8822428.0000,2569-08-01
49,2563,พฤศจิกายน,ภาษีรถยนต์,"รถยนต์กระบะไม่เกิน 4,000 กก.",รถยนต์กระบะ 4 ประตู (Double Cab) เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร,            186554874.0000,2569-08-01
50,2563,พฤศจิกายน,ภาษีรถยนต์,"รถยนต์กระบะไม่เกิน 4,000 กก.",รถยนต์กระบะ 4 ประตู (Double Cab) เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม. และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร,            813513188.9600,2569-08-01
51,2563,พฤศจิกายน,ภาษีรถยนต์,"รถยนต์กระบะไม่เกิน 4,000 กก.",รถยนต์กระบะ 4 ประตู (Double Cab) เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ > 200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร,              5182365.0000,2569-08-01
52,2563,พฤศจิกายน,ภาษีรถยนต์,"รถยนต์กระบะไม่เกิน 4,000 กก.",รถยนต์กระบะ 4 ประตู (Double Cab) เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ >200 กรัม และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร,             54312917.0000,2569-08-01
53,2563,พฤศจิกายน,ภาษีรถยนต์,"รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะที่ออกแบบสำหรับให้มีน้ำหนักรถรวมน้ำหนักบรรทุกไม่เกิน 4,000 กิโลกรัม อื่นๆ นอกจาก (1) ถึง (6) ที่มีความจุของกระบอกสูบไม่เกิน 3,250ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 200 กรัม/กิโลเมตร",             57443194.0000,2569-08-01
54,2563,พฤศจิกายน,ภาษีรถยนต์,"รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะที่ออกแบบสำหรับให้มีน้ำหนักรถรวมน้ำหนักบรรทุกไม่เกิน 4,000 กิโลกรัม อื่นๆ นอกจาก (1) ถึง (6) ที่มีความจุของกระบอกสูบไม่เกิน 3,250ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 200 กรัม/กิโลเมตร"",               220022.0000""",2569-08-01,
55,2563,พฤศจิกายน,ภาษีรถยนต์,"รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะที่ออกแบบสำหรับให้มีน้ำหนักรถรวมน้ำหนักบรรทุกไม่เกิน 4,000 กิโลกรัมอื่นๆ นอกจาก (1) ถึง (6) ที่มีความจุของกระบอกสูบไม่เกิน 3,250ลูกบาศก์เซนติเมตร",               301187.9200,2569-08-01
56,2563,พฤศจิกายน,ภาษีรถยนต์,"รถยนต์กระบะไม่เกิน 4,000 กก.",รถยนต์กระบะแบบพลังงานไฟฟ้า (Electic Powered Vehicle),               110856.0000,2569-08-01
57,2563,พฤศจิกายน,ภาษีรถยนต์,"รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม.",             56397651.0000,2569-08-01
58,2563,พฤศจิกายน,ภาษีรถยนต์,"รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร",             22731542.0000,2569-08-01
59,2563,พฤศจิกายน,ภาษีรถยนต์,"รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม. และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร",            142811124.0400,2569-08-01
60,2563,พฤศจิกายน,ภาษีรถยนต์,"รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ >200 กรัม/กม.",               117615.0000,2569-08-01
61,2563,พฤศจิกายน,ภาษีรถยนต์,"รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ >200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร",                47046.0000,2569-08-01
62,2563,พฤศจิกายน,ภาษีรถยนต์,"รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <= 200 กรัม/กม.",              4218667.0000,2569-08-01
63,2563,พฤศจิกายน,ภาษีรถยนต์,"รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <= 200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร",               835840.0000,2569-08-01
64,2563,พฤศจิกายน,ภาษีรถยนต์,"รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <= 200 กรัม/กม. และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร",             25929947.4400,2569-08-01
